suburb,count,words
SOUTH MORANG,354,"{'ugh': 68, 'con': 55, 'ass': 46, 'off': 40, 'fuck': 24, 'shit': 23, 'babe': 12, 'dork': 12, 'sly': 12, 'mean': 10, 'con ': 9, 'crap': 8, 'stupid': 7, 'sick': 6, 'crazy': 5, 'horrible': 4, 'arse': 4, 'rude': 4, 'fat': 4, 'shame': 4, 'jealous': 3, 'yuck': 3, 'loser': 3, 'nobody': 3, 'pussy': 3, 'beat': 3, 'freak': 3, 'dumb': 3, 'blind': 3, 'disgusting': 2, 'fake': 2, 'mess': 2, 'fucker': 2, 'shade': 2, 'evil': 2, 'ugly': 2, 'ugly ': 2, 'shut up': 1, 'ridiculous': 1, 'dick': 1, 'loser ': 1, 'ignorant': 1, 'corrupt': 1, 'bastard': 1, 'stupid people': 1, 'moron': 1, 'bitch': 1, 'miserable': 1, 'fuck it': 1, 'barf': 1, 'sneaky': 1, 'shitty ': 1, 'retard': 1, 'trouble': 1, 'smug': 1, 'frustrated': 1, 'liar': 1, 'brat': 1, 'jail': 1, 'devil': 1, 'slut': 1, 'beef': 1}"
SOUTH WHARF,442,"{'con': 186, 'ass': 84, 'off': 64, 'ugh': 55, 'shit': 12, 'sly': 10, 'mean': 9, 'fuck': 9, 'brat': 7, 'fat': 7, 'mess': 4, 'con ': 4, 'babe': 3, 'beat': 3, 'crazy': 3, 'rapist': 3, 'crap': 3, 'beef': 2, 'dick': 2, 'loser': 2, 'loser ': 2, 'fool': 2, 'whore': 1, 'shitty ': 1, 'evil': 1, 'terrorist': 1, 'Satan': 1, 'rude': 1, 'coward': 1, 'sick': 1, 'stupid': 1, 'moron': 1, 'dork': 1, 'slut': 1, 'bitch': 1, 'cynical': 1, 'thug': 1, 'vile': 1, 'fraud': 1, 'nobody': 1, 'jerk': 1, 'fake': 1, ' fool': 1, 'frustrated': 1, 'butch': 1, 'jealous': 1}"
SOUTH YARRA,879,"{'off': 198, 'ugh': 163, 'ass': 158, 'con': 137, 'fuck': 31, 'mean': 30, 'brat': 26, 'shit': 26, 'sly': 23, 'dick': 16, 'fat': 12, 'crazy': 12, 'beat': 10, 'beef': 10, 'evil': 9, 'babe': 8, 'vile': 6, 'bitch': 6, 'con ': 6, 'stupid': 6, 'sick': 6, 'freak': 6, 'mess': 5, 'devil': 4, 'trouble': 4, 'oldie': 3, 'nobody': 3, 'prick': 3, 'disgusting': 2, 'nasty': 2, 'fuck you': 2, 'rotten': 2, 'fake': 2, 'posh': 2, 'crap': 2, 'bastard': 2, 'loser': 2, 'loser ': 2, 'whore': 2, 'ridiculous': 2, 'dull': 2, 'butch': 2, 'arse': 2, 'dumb': 2, 'shade': 1, 'holy shit': 1, 'jealous': 1, 'holy fuck': 1, 'liar': 1, 'commie': 1, 'horrible': 1, 'perv': 1, 'thief': 1, 'you rat': 1, 'easy life': 1, 'terrorist': 1, 'ignorant': 1, 'it girl': 1, 'retard': 1, 'Satan': 1, 'selfish': 1, 'smug': 1, 'fag': 1, 'faggot': 1, 'shame': 1, 'coward': 1, 'rude': 1, 'unbearable': 1, 'corrupt': 1, 'nose in': 1, 'reckless': 1, 'sneaky': 1, 'blind': 1, 'tyrant': 1, 'jerk': 1, 'go crazy': 1, 'slut': 1, 'fuck off': 1, 'vandalism': 1, 'moron': 1}"
SOUTHBANK,1434,"{'con': 332, 'ugh': 243, 'off': 238, 'ass': 221, 'fuck': 53, 'mean': 48, 'fat': 47, 'brat': 42, 'sly': 39, 'shit': 30, 'babe': 25, 'blind': 18, 'crazy': 17, 'sick': 17, 'beat': 16, 'crap': 16, 'beef': 13, 'bitch': 13, 'mess': 12, 'con ': 12, 'ridiculous': 9, 'stupid': 8, 'shame': 8, 'evil': 8, 'you rat': 7, 'vile': 7, 'freak': 7, 'rude': 7, 'dumb': 6, ' fool': 6, 'fool': 6, 'loser': 6, 'trouble': 6, 'liar': 5, 'disgusting': 5, 'nobody': 5, 'jealous': 5, 'dick': 5, 'arse': 5, 'pussy': 4, 'scam': 3, 'fake': 3, 'fuck it': 3, 'whore': 3, 'fag': 3, 'ugly': 3, 'loser ': 3, 'shade': 3, 'fucker': 3, 'prick': 2, 'perv': 2, 'beast': 2, 'fuck you': 2, 'butch': 2, 'mediocre': 2, 'ugly ': 2, 'bad thing': 2, 'dork': 1, 'bastard': 1, 'drop dead': 1, 'Satan': 1, 'suck a dick': 1, 'dull': 1, 'robber': 1, 'yuck': 1, 'abject': 1, 'freaked out': 1, 'fuck off': 1, 'slut': 1, 'holy fuck': 1, 'scumbag': 1, 'jail': 1, 'tabloid': 1, 'dumb shit': 1, 'ungly': 1, 'sucker': 1, 'immoral': 1, 'spoiled': 1, 'terrorist': 1, 'retard': 1, 'faggot': 1, 'white collar': 1, 'miserable': 1, 'horrible': 1}"
SPOTSWOOD,66,"{'off': 16, 'ass': 13, 'ugh': 11, 'con': 8, 'mean': 3, 'brat': 3, 'stupid': 2, 'fuck': 2, 'loser': 1, 'trouble': 1, 'loser ': 1, 'rapist': 1, 'rude': 1, 'freak': 1, 'crap': 1, 'arse': 1, 'shame': 1, 'sick': 1, 'ignorant': 1, 'mess': 1, 'coward': 1}"
SPRINGVALE,93,"{'ass': 18, 'ugh': 18, 'off': 17, 'con': 12, 'fuck': 6, 'fat': 4, 'sly': 3, 'rude': 3, 'brat': 2, 'perv': 2, 'mean': 2, 'dull': 2, 'crazy': 2, 'freaked out': 1, 'freak': 1, 'bastard': 1, 'sick': 1, 'sneaky': 1, 'disgusting': 1, 'fuck you': 1, 'beef': 1, 'shit': 1}"
SPRINGVALE SOUTH,71,"{'ugh': 18, 'con': 14, 'ass': 10, 'fuck': 8, 'off': 6, 'mean': 4, 'terrorist': 2, 'mess': 2, 'miserable': 2, 'shit': 2, 'nasty': 2, 'crap': 2, 'sick': 1, 'asshole': 1, 'crazy': 1, 'moron': 1, 'sly': 1, 'jealous': 1, 'babe': 1, 'trouble': 1, 'bitch': 1, 'vile': 1}"
ST ALBANS,107,"{'ugh': 22, 'con': 17, 'off': 16, 'ass': 13, 'fuck': 7, 'fat': 7, 'sick': 5, 'babe': 5, 'crap': 3, 'bitch': 3, 'beat': 2, 'mean': 2, 'shit': 2, 'ridiculous': 2, 'con ': 1, 'smug': 1, 'freak': 1, 'beef': 1, 'mediocre': 1, 'selfish': 1, 'terrorist': 1, 'stupid': 1, 'corrupt': 1, 'fuck off': 1, 'oldie': 1, 'shameless': 1, 'shame': 1, 'shade': 1, 'thief': 1, 'crazy': 1, 'nobody': 1, 'dick': 1, 'rude': 1, 'slut': 1, 'evil': 1, ' fool': 1, 'fool': 1}"
ST ANDREWS,3,"{'ugh': 2, 'off': 1}"
ST HELENA,5,"{'off': 3, 'con': 1, 'ugh': 1}"
ST KILDA,1334,"{'ugh': 248, 'con': 220, 'off': 203, 'ass': 185, 'fuck': 83, 'shit': 59, 'mean': 49, 'brat': 30, 'fat': 25, 'crazy': 24, 'sly': 24, 'sick': 23, 'beat': 19, 'mess': 19, 'stupid': 18, 'babe': 14, 'dumb': 13, 'shame': 12, 'dick': 12, 'bitch': 12, 'evil': 11, 'con ': 10, 'arse': 9, 'freak': 7, 'jerk': 7, 'oldie': 7, 'fool': 6, 'crap': 6, 'moron': 6, 'trouble': 6, 'loser': 5, 'blind': 5, 'fake': 5, 'shitty ': 5, 'bastard': 5, 'shade': 5, 'jealous': 5, ' fool': 4, 'rude': 4, 'ridiculous': 4, 'loser ': 4, 'beast': 4, 'dull': 4, 'butch': 4, 'pussy': 4, 'crook': 3, 'liar': 3, 'terrorist': 3, 'fucker': 3, 'fuck you': 3, 'nobody': 3, 'beef': 3, 'whore': 3, 'perv': 3, 'slut': 3, 'vile': 3, 'dork': 3, 'prick': 3, 'sucker': 3, 'nasty': 2, 'sneaky': 2, 'horrible': 2, 'robber': 2, 'ugly': 2, 'devil': 2, 'smug': 2, 'motherfucker': 2, 'damned ': 2, 'jail': 2, 'rotten': 2, 'puppets': 1, 'despise': 1, 'ugly ': 1, 'disgusting': 1, 'bad thing': 1, 'imbecile': 1, 'unbearable': 1, 'posh': 1, 'shameless': 1, 'sheeps': 1, 'asshole': 1, 'drug dealer': 1, 'rotter': 1, 'Satan': 1, 'petty': 1, 'get fucked': 1, 'horrendous': 1, 'spoiled': 1, 'retard': 1, 'mafia': 1, 'obnoxious ': 1, 'obnoxious': 1, 'backlash': 1, 'selfish': 1, 'ungly': 1, 'white collar': 1, 'dumbass': 1, 'fuck off': 1, 'troublemakers': 1, 'troublemaker': 1, 'thug': 1, 'shut up': 1, 'fuck it': 1, 'Useless': 1}"
ST KILDA EAST,181,"{'ugh': 44, 'con': 37, 'off': 31, 'ass': 27, 'mean': 10, 'fuck': 9, 'shit': 9, 'sick': 7, 'sly': 5, 'freak': 4, 'bitch': 4, 'dumb': 4, 'stupid': 3, 'con ': 3, 'fat': 3, 'mess': 3, 'bastard': 2, 'evil': 2, 'shade': 2, 'rude': 2, 'vile': 1, 'freaked out': 1, 'holy shit': 1, 'crap': 1, 'backlash': 1, 'freakshow': 1, 'nobody': 1, 'babe': 1, 'crazy': 1, 'devil': 1, 'beat': 1, ' fool': 1, 'fool': 1, 'poor man': 1, 'trouble': 1, 'murderer': 1, 'brainwash': 1, 'ugly': 1, 'ugly ': 1, 'perv': 1, 'fuck you': 1, 'nasty': 1, 'fucker': 1, 'arse': 1}"
ST KILDA WEST,86,"{'con': 17, 'off': 15, 'ugh': 11, 'ass': 9, 'babe': 6, 'fuck': 5, 'crazy': 4, 'brat': 3, 'sly': 3, 'slut': 3, 'shit': 2, 'con ': 2, 'fat': 2, 'vile': 2, 'arse': 2, 'bitch': 1, 'blind': 1, 'worthless': 1, 'mean': 1, 'sucker': 1, 'fuck you': 1, 'ugly': 1, 'ugly ': 1, 'mess': 1, 'sick': 1, 'stupid': 1}"
ST LEONARDS,36,"{'mean': 23, 'ugh': 6, 'shit': 3, 'shame': 1, 'fat': 1, 'crap': 1, 'bitch': 1, 'fuck': 1}"
STRATHMORE,67,"{'ugh': 17, 'con': 12, 'ass': 11, 'off': 9, 'sly': 4, 'mean': 4, 'brat': 2, 'dick': 2, 'beat': 2, 'mess': 2, 'fuck': 2, 'asshole': 2, 'sick': 2, 'moron': 1, 'liar': 1, 'shut up': 1, 'unbearable': 1, 'despicable': 1, 'wretched': 1, 'babe': 1, 'beef': 1, 'fat': 1}"
STRATHMORE HEIGHTS,4,"{'shit': 2, 'ugh': 1, 'con': 1}"
SUNBURY,515,"{'fuck': 112, 'ugh': 109, 'off': 64, 'con': 57, 'shit': 45, 'ass': 40, 'mean': 21, 'sly': 17, 'bitch': 16, 'mess': 14, 'sick': 10, 'babe': 8, 'beat': 8, 'fuck off': 7, 'fat': 6, 'evil': 5, 'stupid': 4, 'beast': 4, 'fag': 4, 'jealous': 4, 'dick': 4, 'crap': 4, 'crazy': 4, 'shame': 4, 'dumb': 3, 'asshole': 3, 'con ': 3, 'fuck you': 3, 'ridiculous': 3, 'horrible': 2, 'brat': 2, 'scumbag': 2, 'motherfucker': 2, 'fucker': 2, 'faggot': 2, 'pussy': 2, 'rude': 2, 'oldie': 2, 'butch': 2, 'ugly': 1, 'ugly ': 1, 'little brat': 1, 'yikes': 1, 'sordid': 1, 'selfish': 1, 'freak': 1, 'miserable': 1, 'dumb shit': 1, 'jail': 1, 'shade': 1, 'disgusting': 1, 'talking shit': 1, 'moron': 1, 'suck it': 1, 'rotten': 1, 'terrorist': 1, 'blind': 1, 'smug': 1, 'slut': 1, ' fool': 1, 'fool': 1, 'Satan': 1, 'worthless': 1, 'fake': 1, 'bad thing': 1}"
SUNSHINE,177,"{'ass': 36, 'ugh': 30, 'con': 27, 'off': 22, 'brat': 10, 'shit': 9, 'evil': 6, 'thug': 6, 'beat': 5, 'sly': 5, 'mess': 5, 'liar': 4, 'mean': 3, 'crazy': 3, 'fuck': 3, 'fake': 2, 'terrorist': 2, 'stupid': 2, 'nasty': 2, 'con ': 2, 'trouble': 2, 'bitch': 2, 'fuck it': 1, 'shame': 1, 'fat': 1, 'dick': 1, 'vile': 1, 'devil': 1, 'murderer': 1, 'jail': 1, 'toilet paper ': 1, 'blind': 1, 'oldie': 1, 'slut': 1, 'babe': 1, 'beef': 1, 'nobody': 1, 'holy shit': 1, 'dumb': 1}"
SUNSHINE NORTH,68,"{'con': 16, 'ugh': 13, 'off': 9, 'ass': 7, 'fuck': 4, 'babe': 3, 'shit': 2, 'mean': 2, 'bitch': 2, 'crazy': 2, 'mess': 2, 'fat': 2, 'sly': 2, 'fake': 1, 'fuck you': 1, 'nobody': 1, 'blind': 1, 'trouble': 1, 'coward': 1, 'get fucked': 1, 'dick': 1, 'brat': 1, 'jail': 1, 'ugly': 1, 'shame': 1, 'whore': 1}"
SUNSHINE WEST,413,"{'ugh': 93, 'con': 70, 'off': 53, 'ass': 49, 'fuck': 25, 'mean': 25, 'jail': 18, 'sly': 13, 'shit': 13, 'fool': 11, 'stupid': 11, 'mess': 9, ' fool': 9, 'crap': 8, 'beat': 7, 'liar': 6, 'nasty': 5, 'fat': 4, 'bastard': 4, 'blind': 4, 'shame': 3, 'shut up': 3, 'trouble': 3, 'despicable': 3, 'bitch': 2, 'disgusting': 2, 'coward': 2, 'rotten': 2, 'babe': 2, 'brat': 2, 'in jail': 2, 'retard': 2, 'ridiculous': 2, 'ignorant': 2, 'freak': 2, 'fucker': 2, 'leftist': 2, 'barf': 1, 'fraud': 1, 'whore': 1, 'butch': 1, 'ugly': 1, 'bribe': 1, 'crook': 1, 'imbecile': 1, 'beast': 1, 'horrible': 1, 'oldie': 1, 'arse': 1, 'jealous': 1, 'drug dealer': 1, 'loser': 1, 'loser ': 1, 'perv': 1, 'rapist': 1, 'thug': 1, 'prick': 1, 'reckless': 1, 'rude': 1, 'crazy': 1, 'con ': 1, 'fake': 1, 'dick': 1, 'slut': 1, 'terrorist': 1, 'asshole': 1, 'evil': 1, 'pussy': 1, 'sick': 1}"
SURREY HILLS,76,"{'con': 18, 'ass': 13, 'ugh': 10, 'off': 7, 'shit': 4, 'mean': 4, 'fuck': 3, 'brat': 3, 'beat': 2, 'fake': 2, 'dishonest': 1, 'shame': 1, 'dick': 1, 'sly': 1, 'con ': 1, 'perv': 1, 'moron': 1, 'crazy': 1, 'liar': 1, 'frustrated': 1, 'blind': 1, 'fat': 1, 'corrupt': 1, 'poor man': 1, 'nasty': 1, 'trouble': 1, ' fool': 1, 'fool': 1, 'ridiculous': 1}"
SYDENHAM,73,"{'ugh': 10, 'con': 9, 'ass': 9, 'fuck': 8, 'off': 8, 'shit': 6, 'oldie': 4, 'mean': 4, 'crazy': 3, 'crap': 3, 'freak': 2, 'fuck you': 2, 'sly': 2, 'nobody': 1, 'selfish': 1, 'jail': 1, 'mess': 1, 'rude': 1, 'holy shit': 1, 'sick': 1, 'babe': 1, 'bitch': 1, 'shameless': 1, 'shame': 1, 'fake': 1, 'retard': 1, 'beat': 1, 'liar': 1, 'evil': 1, 'shitty ': 1}"
TARNEIT,209,"{'ugh': 41, 'fuck': 31, 'ass': 25, 'off': 22, 'shit': 17, 'con': 16, 'bitch': 12, 'mean': 11, 'freak': 9, 'shame': 4, 'babe': 4, 'crap': 3, 'sly': 3, 'blind': 3, 'shameless': 2, 'fuck it': 2, 'liar': 2, 'shade': 2, 'jealous': 2, 'brat': 2, 'ridiculous': 2, 'dumb': 2, 'mess': 2, 'fat': 2, 'sick': 2, 'fag': 2, 'faggot': 2, 'rude': 2, 'holy fuck': 1, 'holy shit': 1, 'dick': 1, 'shut up': 1, 'stupid': 1, 'con ': 1, 'moron': 1, 'ugly': 1, 'cheater': 1, 'fuck off': 1, 'trouble': 1, 'nasty': 1, 'fake': 1, 'spoiled': 1, 'terrorist': 1, 'whore': 1, 'freaked out': 1, 'fuck you': 1, 'mafia': 1}"
TARRAWARRA,2,"{'off': 1, 'ugh': 1}"
TAYLORS HILL,106,"{'ugh': 22, 'fuck': 15, 'ass': 12, 'con': 10, 'off': 9, 'shit': 8, 'mean': 4, 'dumb': 4, 'sick': 3, 'babe': 3, 'piece of shit': 2, 'bitch': 2, 'evil': 2, 'sly': 2, 'fat': 2, 'brat': 2, 'mess': 1, 'ignorant': 1, 'vulture': 1, 'piece of shit ': 1, 'fuck you': 1, 'ridiculous': 1, 'nobody': 1, ' fool': 1, 'fool': 1, 'stupid': 1, 'shade': 1, 'blind': 1, 'beef': 1, 'ugly': 1, 'ugly ': 1, 'selfish': 1, 'smug': 1, 'crazy': 1, 'shame': 1, 'little brat': 1}"
TAYLORS LAKES,183,"{'ass': 39, 'off': 32, 'ugh': 25, 'fuck': 17, 'con': 17, 'mess': 15, 'shit': 11, 'mean': 7, 'sly': 5, 'sick': 3, 'fake': 3, 'brat': 3, 'arse': 2, 'freak': 2, 'holy shit': 2, 'loser': 2, 'crazy': 2, 'bitch': 2, 'blind': 1, 'babe': 1, 'evil': 1, 'shitty ': 1, 'yuck': 1, 'shame': 1, 'fraud': 1, 'nasty': 1, 'fat': 1, 'loser ': 1, 'trouble': 1, 'slut': 1, 'whore': 1, 'stupid': 1, 'sneaky': 1, 'dick': 1, 'ridiculous': 1, 'asshole': 1, 'dumb': 1, 'petty': 1, 'drop dead': 1, 'con ': 1, 'miserable': 1, 'thug': 1}"
TECOMA,226,"{'fuck': 61, 'ugh': 38, 'con': 25, 'off': 23, 'loser': 16, 'loser ': 16, 'shit': 15, 'ass': 14, 'sick': 13, 'dull': 9, 'holy shit': 8, 'freak': 7, 'sly': 6, 'mean': 6, 'disgusting': 5, 'babe': 4, 'horrible': 4, 'mess': 4, 'stupid': 3, 'fuck off': 2, 'fake': 2, 'shut up': 2, 'bitch': 2, 'talking shit': 1, 'despise': 1, 'blow off': 1, 'asshole': 1, 'fat': 1, 'ridiculous': 1, 'jail': 1, 'jealous': 1, 'con ': 1, 'holy fuck': 1, 'crap': 1, 'fucker': 1, 'Satan': 1, 'crazy': 1, 'petty': 1}"
TEMPLESTOWE,82,"{'ass': 17, 'con': 14, 'ugh': 13, 'off': 13, 'fuck': 8, 'shit': 4, 'shame': 2, 'mess': 2, 'brat': 2, 'sick': 2, 'mean': 2, 'loser': 2, 'loser ': 2, 'stupid': 1, 'ridiculous': 1, 'bitch': 1, 'fraud': 1, 'frustrated': 1, 'sly': 1, 'crap': 1, 'babe': 1, 'dishonest': 1, 'oldie': 1}"
TEMPLESTOWE LOWER,92,"{'ugh': 29, 'con': 15, 'ass': 12, 'off': 10, 'mean': 3, 'mess': 3, 'stupid': 3, 'shit': 3, 'murderer': 2, 'con ': 2, 'selfish': 2, 'rude': 2, 'fuck': 2, 'shame': 2, 'vile': 2, 'crap': 1, 'sick': 1, 'despicable': 1, 'sly': 1, 'beast': 1, 'yuck': 1, 'horrible': 1, 'dumb': 1, 'fat': 1, 'turncoat': 1, 'beef': 1, 'beat': 1}"
THE BASIN,11,"{'off': 3, 'con': 3, 'ugh': 2, 'ass': 1, 'sly': 1, 'turncoat': 1, 'fuck': 1}"
THE PATCH,3,"{'con': 2, 'off': 1, 'ass': 1}"
THOMASTOWN,379,"{'dork': 81, 'ass': 67, 'fuck': 54, 'ugh': 48, 'con': 30, 'fag': 21, 'mean': 18, 'shit': 18, 'off': 17, 'bitch': 13, 'babe': 11, 'nobody': 9, 'sick': 6, 'jealous': 6, 'fat': 6, 'dick': 5, 'stupid': 4, 'mess': 4, 'fuck you': 4, 'rude': 4, 'pussy': 3, 'freak': 3, 'fool': 3, 'fake': 3, 'dumb': 3, 'asshole': 3, 'loser': 3, 'holy fuck': 2, 'evil': 2, 'crap': 2, ' fool': 2, 'con ': 2, 'holy shit': 2, 'slut': 2, 'horrible': 2, 'beat': 2, 'brat': 2, 'loser ': 1, 'dumbass': 1, 'selfish': 1, 'worthless': 1, 'crook': 1, 'devil': 1, 'beast': 1, 'rotten': 1, 'liar': 1, 'whore': 1, 'backlash': 1, 'moron': 1, 'dull': 1, 'crazy': 1, 'sly': 1, 'blind': 1, 'shame': 1, 'disgusting': 1, 'shut up': 1}"
THORNBURY,260,"{'ugh': 52, 'con': 45, 'ass': 37, 'off': 32, 'fuck': 26, 'shit': 15, 'sly': 13, 'mean': 11, 'beat': 7, 'evil': 6, 'babe': 5, 'fat': 4, 'sick': 4, 'rude': 4, 'nasty': 3, 'mess': 3, 'shame': 3, 'dick': 3, 'stupid': 3, 'asshole': 2, 'bitch': 2, 'dumb': 2, 'rapist': 2, 'fake': 2, 'trouble': 2, 'crazy': 1, 'jerk': 1, 'con ': 1, 'fucker': 1, 'rotter': 1, 'dull': 1, 'crap': 1, 'retard': 1, 'shameless': 1, 'ridiculous': 1, 'fuck it': 1, 'piece of shit ': 1, 'piece of shit': 1, 'brat': 1, 'prude': 1, 'shade': 1, 'thief': 1, 'sucker': 1, 'selfish': 1, 'oldie': 1, 'fuck you': 1, 'stupid things': 1, ' fool': 1, 'fool': 1, 'fucking annoying': 1, 'perv': 1}"
TOOLERN VALE,3,"{'beat': 1, 'ugh': 1, 'off': 1}"
TOORAK,265,"{'con': 70, 'off': 52, 'ugh': 41, 'ass': 35, 'mean': 11, 'shit': 10, 'sly': 9, 'fuck': 7, 'mess': 7, 'evil': 6, 'con ': 6, 'beat': 5, 'brat': 4, 'shade': 4, 'fat': 4, 'devil': 4, 'shame': 3, 'sick': 2, 'loser': 2, 'beef': 2, 'freak': 2, 'fuck you': 2, 'posh': 2, 'arse': 2, ' fool': 1, 'fool': 1, 'thief': 1, 'fraud': 1, 'babe': 1, 'dick': 1, 'blind': 1, 'loser ': 1, 'trouble': 1, 'crazy': 1, 'jealous': 1, 'rude': 1, 'beast': 1, 'stupid': 1, 'bitch': 1, 'sneaky': 1, 'nasty': 1, 'miserable': 1, 'crook': 1, 'crap': 1}"
TOTTENHAM,6,"{'ass': 3, 'ugh': 2, 'fake': 1, 'coward': 1, 'mean': 1}"
TRAVANCORE,42,"{'ugh': 10, 'off': 6, 'con': 5, 'ass': 5, 'shit': 4, 'bitch': 2, 'fuck': 2, 'sly': 2, 'sick': 2, 'beast': 1, 'freak': 1, 'piece of shit': 1, 'dick': 1, 'mean': 1, 'fake': 1, 'tabloid': 1, 'nobody': 1, 'Satan': 1, 'terrorist': 1, 'pussy': 1, 'blind': 1}"
TREMONT,9,"{'con': 6, 'crazy': 1, 'off': 1, 'ass': 1}"
TRUGANINA,89,"{'con': 21, 'ugh': 17, 'ass': 15, 'off': 8, 'crazy': 5, 'fuck': 5, 'mean': 3, 'stupid': 2, 'mess': 2, 'sick': 2, 'bitch': 2, 'liar': 2, 'fat': 1, 'shame': 1, 'jealous': 1, 'evil': 1, 'brat': 1, 'shit': 1, 'stupid people': 1, 'nobody': 1, 'freak': 1, 'shut up': 1, 'fag': 1, 'ridiculous': 1, 'sly': 1, 'rapist': 1, 'trouble': 1, 'scam': 1, 'motherfucker': 1, 'fucker': 1, 'disgusting': 1, 'dork': 1, 'blind': 1}"
TULLAMARINE,101,"{'ugh': 31, 'con': 18, 'off': 13, 'ass': 9, 'sly': 6, 'fuck': 3, 'mean': 3, 'horrible': 2, 'bitch': 2, 'shit': 2, 'dumb': 2, 'ridiculous': 2, 'babe': 2, 'fuck you': 1, 'shut up': 1, 'crap': 1, 'dick': 1, 'jerk': 1, 'mess': 1, 'evil': 1, 'fat': 1, 'gangster': 1, 'crook': 1, 'freak': 1, 'frustrated': 1, 'beat': 1, 'sick': 1}"
UPPER FERNTREE GULLY,59,"{'ass': 22, 'off': 7, 'ugh': 7, 'fuck': 4, 'shit': 4, 'sly': 3, 'bitch': 3, 'trouble': 2, 'dick': 2, 'mean': 2, 'sneaky': 1, 'rapist': 1, 'nobody': 1, 'mess': 1, 'holy shit': 1, 'freak': 1, 'sucker': 1, 'con': 1, 'corrupt': 1, 'beast': 1, 'crazy': 1, 'traitor': 1, 'fake': 1, 'beat': 1, 'sick': 1, 'rude': 1, 'tabloid': 1, 'stupid': 1}"
UPPER PLENTY,5,"{'con': 2, 'ass': 1, 'moron': 1, 'ugh': 1, 'off': 1}"
UPWEY,34,"{'ass': 11, 'ugh': 3, 'off': 3, 'shit': 3, 'con': 3, 'fuck': 3, 'crap': 2, 'fat': 1, 'dick': 1, 'loser': 1, 'loser ': 1, 'sick': 1, 'bitch': 1, 'sly': 1, 'mess': 1, 'fucker': 1, 'beef': 1, 'mean': 1}"
VERMONT,92,"{'con': 48, 'ugh': 11, 'ass': 10, 'off': 7, 'fuck': 4, 'mean': 4, 'sick': 3, 'shit': 2, 'stupid': 1, 'petty': 1, 'dumb': 1, 'holy shit': 1, 'fuck off': 1, 'sucker': 1, 'terrorist': 1}"
VERMONT SOUTH,40,"{'con': 12, 'ugh': 10, 'ass': 3, 'brat': 3, 'shit': 2, 'sly': 2, 'fuck': 1, 'crap': 1, 'mean': 1, 'fat': 1, 'off': 1, 'dick': 1, 'evil': 1, 'sick': 1, 'arse': 1, 'crazy': 1, 'stupid': 1}"
VIEWBANK,28,"{'ugh': 9, 'con': 5, 'fuck': 5, 'off': 3, 'mean': 2, 'ass': 2, 'sick': 1, 'shit': 1, 'con ': 1, 'babe': 1, 'asshole': 1, 'nasty': 1, 'beef': 1}"
WALLAN,77,"{'con': 32, 'ass': 16, 'ugh': 9, 'off': 8, 'mean': 8, 'brat': 2, 'fuck': 2, 'crazy': 2, 'loser': 2, 'barf': 1, 'ugly': 1, 'bitch': 1, 'fag': 1, 'faggot': 1, 'loser ': 1, 'fuck you': 1, 'trouble': 1, 'arse': 1, 'butch': 1, 'con ': 1, 'vile': 1, 'dumb': 1, 'sucker': 1, 'crap': 1, 'bad thing': 1, 'shut up': 1, 'you rat': 1}"
WANDIN EAST,1,{'slut': 1}
WANDIN NORTH,14,"{'ass': 3, 'oldie': 3, 'off': 3, 'devil': 2, 'evil': 2, 'mean': 1, 'con': 1, 'shit': 1, 'sly': 1}"
WANDONG,1,{'ugh': 1}
WANTIRNA,373,"{'con': 258, 'off': 25, 'ass': 25, 'ugh': 25, 'con ': 9, 'mean': 9, 'fuck': 6, 'sly': 5, 'sick': 5, 'mess': 5, 'shit': 5, 'crap': 4, 'thug': 3, 'shade': 2, 'babe': 2, 'fake': 2, 'loser': 1, 'stupid': 1, 'ugly': 1, 'ugly ': 1, 'asshole': 1, 'dick': 1, 'beast': 1, 'slut': 1, 'dumbass': 1, 'dumb': 1, 'brat': 1, 'trouble': 1, 'crazy': 1, 'fuck you': 1, 'fat': 1, 'oldie': 1, 'beat': 1, 'freak': 1}"
WANTIRNA SOUTH,231,"{'ugh': 53, 'off': 33, 'con': 27, 'ass': 26, 'fuck': 23, 'shit': 11, 'babe': 9, 'bitch': 8, 'fat': 7, 'sly': 6, 'slut': 5, 'mean': 5, 'mess': 5, 'sick': 5, 'brat': 4, 'rude': 4, 'moron': 3, 'ugly': 3, 'ugly ': 3, 'fuck you': 2, 'nobody': 2, 'fuck off': 2, 'oldie': 2, 'shade': 2, 'jealous': 2, 'con ': 2, 'sneaky': 1, 'worthless': 1, 'stupid': 1, 'whore': 1, 'dick': 1, 'holy shit': 1, 'rapist': 1, 'spoiled': 1, 'selfish': 1, 'liar': 1, 'shame': 1, 'beat': 1, 'petty': 1, 'jail': 1, 'shut up': 1, 'ridiculous': 1, 'trouble': 1, 'despise': 1}"
WARRANDYTE,184,"{'con': 53, 'ugh': 46, 'ass': 39, 'off': 31, 'mess': 7, 'mean': 6, 'con ': 6, 'sly': 5, 'brat': 4, 'blind': 2, 'evil': 1, 'shame': 1, 'whining': 1, 'fuck': 1, 'ignorant': 1, 'crap': 1, 'arse': 1, 'nasty': 1, 'beat': 1, 'shit': 1, 'ridiculous': 1}"
WARRANDYTE SOUTH,4,"{'ass': 2, 'con': 2, 'off': 1, 'evil': 1}"
